'1', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '331', '757', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '142', '90', '0.63', '0.04', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'8121', '0', 'transmission_control', 'web', 'Conexion_establecida', '11794', '358', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '54', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.11', '3', '255', '1.00', '0.00', '0.33', '0.03', '0.00', '0.00', '0.00', '0.00'
'8122', '0', 'transmission_control', 'web', 'Conexion_establecida', '1564', '236', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '19', '19', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '207', '255', '1.00', '0.00', '0.00', '0.03', '0.00', '0.00', '0.00', '0.00'
'8123', '0', 'transmission_control', 'web', 'Conexion_establecida', '7609', '231', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '20', '20', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '46', '255', '1.00', '0.00', '0.02', '0.03', '0.00', '0.00', '0.00', '0.00'
'8124', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '131', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '19', '72', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.03', '255', '254', '1.00', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8125', '0', 'transmission_control', 'web', 'Conexion_establecida', '2688', '219', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '17', '17', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8126', '0', 'internet_control', 'error_report_internal', 'Conexion_establecida', '0', '30', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '34', '34', '1.00', '0.00', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8127', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '133', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '73', '75', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.03', '122', '212', '0.88', '0.02', '0.88', '0.01', '0.00', '0.00', '0.08', '0.00'
'8128', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '44', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '10', '15', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.13', '235', '231', '0.98', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8129', '0', 'transmission_control', 'web', 'Conexion_establecida', '4048', '313', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '24', '24', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '54', '255', '1.00', '0.00', '0.02', '0.02', '0.00', '0.00', '0.00', '0.01'
'8130', '1', 'transmission_control', 'email_out', 'Conexion_establecida', '329', '1221', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '79', '49', '0.62', '0.06', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'8131', '0', 'transmission_control', 'web', 'Conexion_establecida', '5312', '203', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '10', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.20', '22', '255', '1.00', '0.00', '0.05', '0.01', '0.00', '0.00', '0.00', '0.00'
'8132', '46', 'transmission_control', 'web', 'Conexion_establecida', '273', '322', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '247', '0.97', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8133', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '45', '133', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '297', '296', '0.00', '0.00', '0.00', '0.00', '1.00', '0.01', '0.00', '186', '153', '0.82', '0.01', '0.42', '0.00', '0.00', '0.00', '0.00', '0.00'
'8134', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '229', '119', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '117', '16', '0.14', '0.61', '0.01', '0.00', '0.00', '0.00', '0.57', '0.00'
'8135', '0', 'transmission_control', 'web', 'Conexion_rechazada', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '1.00', '1.00', '1.00', '0.00', '0.00', '1', '255', '1.00', '0.00', '1.00', '0.20', '0.00', '0.00', '1.00', '0.98'
'8136', '0', 'transmission_control', 'web', 'Conexion_establecida', '17491', '206', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '6', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '6', '255', '1.00', '0.00', '0.17', '0.04', '0.00', '0.00', '0.00', '0.00'
'8137', '0', 'transmission_control', 'web', 'Conexion_establecida', '333', '250', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '11', '11', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '44', '255', '1.00', '0.00', '0.02', '0.01', '0.00', '0.00', '0.00', '0.00'
'8138', '0', 'transmission_control', 'web', 'Conexion_establecida', '1564', '243', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8139', '0', 'transmission_control', 'web', 'Conexion_establecida', '1075', '230', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '7', '7', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '254', '1.00', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8140', '0', 'transmission_control', 'web', 'Conexion_establecida', '1402', '378', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '181', '255', '1.00', '0.00', '0.01', '0.04', '0.00', '0.00', '0.00', '0.00'
'8141', '0', 'transmission_control', 'web', 'Conexion_establecida', '5200', '200', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '33', '33', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8142', '0', 'transmission_control', 'web', 'Conexion_establecida', '1242', '306', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '16', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.19', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8143', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '22', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '15', '50', '0.13', '0.13', '0.13', '0.06', '0.00', '0.00', '0.00', '0.00'
'8144', '0', 'transmission_control', 'web', 'Conexion_establecida', '10413', '248', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14', '14', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8145', '0', 'transmission_control', 'web', 'Conexion_establecida', '338', '320', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '25', '25', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8146', '0', 'transmission_control', 'web', 'Conexion_establecida', '955', '281', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '31', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.06', '113', '255', '1.00', '0.00', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00'
'8147', '0', 'transmission_control', 'web', 'Conexion_establecida', '27554', '232', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.67', '171', '219', '1.00', '0.00', '0.01', '0.03', '0.00', '0.00', '0.00', '0.00'
'8148', '0', 'transmission_control', 'web', 'Conexion_establecida', '5773', '315', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '11', '11', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8149', '0', 'transmission_control', 'web', 'Conexion_establecida', '3003', '160', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '12', '255', '1.00', '0.00', '0.08', '0.05', '0.00', '0.00', '0.00', '0.00'
'8150', '0', 'transmission_control', 'web', 'Conexion_establecida', '1934', '288', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14', '14', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '19', '255', '1.00', '0.00', '0.05', '0.05', '0.00', '0.00', '0.00', '0.01'
'8151', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '130', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '51', '101', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.02', '241', '182', '0.76', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8152', '0', 'transmission_control', 'web', 'Conexion_establecida', '1043', '198', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '22', '28', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.07', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8153', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '42', '42', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.40', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8154', '5', 'transmission_control', 'email_out', 'Conexion_establecida', '336', '1640', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '196', '124', '0.53', '0.04', '0.01', '0.02', '0.00', '0.00', '0.00', '0.00'
'8155', '2', 'transmission_control', 'email_out', 'Conexion_establecida', '1437', '12106', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '1.00', '230', '164', '0.62', '0.02', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00'
'8156', '1', 'transmission_control', 'email_out', 'Conexion_establecida', '331', '3172', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '1.00', '58', '211', '0.97', '0.03', '0.02', '0.01', '0.00', '0.00', '0.00', '0.00'
'8157', '2', 'transmission_control', 'email_out', 'Conexion_establecida', '336', '961', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '1.00', '76', '240', '0.95', '0.03', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00'
'8158', '0', 'transmission_control', 'web', 'Conexion_establecida', '379', '203', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '39', '40', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.05', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8159', '0', 'transmission_control', 'web', 'Conexion_establecida', '10689', '160', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '208', '255', '1.00', '0.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00'
'8160', '0', 'transmission_control', 'web', 'Conexion_establecida', '391', '307', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '19', '19', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '53', '255', '1.00', '0.00', '0.02', '0.02', '0.00', '0.00', '0.00', '0.00'
'8161', '1', 'transmission_control', 'chat_protocol', 'Conexion_establecida', '18', '77', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '16', '8', '0.50', '0.12', '0.06', '0.00', '0.00', '0.00', '0.00', '0.00'
'8162', '0', 'transmission_control', 'web', 'Conexion_establecida', '294', '205', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8163', '0', 'transmission_control', 'web', 'Conexion_establecida', '5603', '162', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '32', '255', '1.00', '0.00', '0.03', '0.05', '0.00', '0.00', '0.00', '0.00'
'8164', '0', 'transmission_control', 'web', 'Conexion_establecida', '1404', '212', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '5', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8165', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '336', '3994', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '90', '106', '0.40', '0.06', '0.01', '0.02', '0.00', '0.00', '0.00', '0.00'
'8166', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '3888', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '20', '20', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '35', '155', '0.74', '0.09', '0.74', '0.01', '0.00', '0.00', '0.00', '0.00'
'8167', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '328', '611', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '206', '169', '0.82', '0.02', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8168', '0', 'transmission_control', 'web', 'Conexion_establecida', '12246', '354', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8169', '0', 'transmission_control', 'web', 'Conexion_establecida', '360', '212', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '6', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '6', '255', '1.00', '0.00', '0.17', '0.04', '0.00', '0.00', '0.00', '0.00'
'8170', '1', 'transmission_control', 'file_transfer', 'Conexion_establecida', '2449', '1210', '0', '0', '0', '0', '28', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '127', '0.50', '0.02', '0.00', '0.00', '0.00', '0.00', '0.01', '0.00'
'8171', '0', 'transmission_control', 'web', 'Conexion_establecida', '729', '211', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.15', '214', '255', '1.00', '0.00', '0.00', '0.02', '0.00', '0.01', '0.00', '0.00'
'8172', '0', 'transmission_control', 'web', 'Conexion_rechazada', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '1.00', '1.00', '1.00', '0.00', '0.00', '5', '5', '1.00', '0.00', '0.20', '0.00', '0.00', '0.00', '1.00', '1.00'
'8173', '0', 'transmission_control', 'web', 'Conexion_establecida', '496', '295', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14', '14', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '89', '255', '1.00', '0.00', '0.01', '0.03', '0.00', '0.00', '0.00', '0.00'
'8174', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '6601', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '19', '19', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '57', '0.22', '0.02', '0.22', '0.00', '0.00', '0.00', '0.00', '0.00'
'8175', '0', 'transmission_control', 'web', 'Conexion_establecida', '24832', '275', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '15', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '15', '255', '1.00', '0.00', '0.07', '0.04', '0.00', '0.00', '0.00', '0.00'
'8176', '0', 'transmission_control', 'web', 'Conexion_establecida', '920', '216', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '17', '17', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '92', '255', '1.00', '0.00', '0.01', '0.01', '0.00', '0.01', '0.00', '0.00'
'8177', '0', 'transmission_control', 'web', 'Conexion_establecida', '1585', '234', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8178', '0', 'transmission_control', 'web', 'Conexion_establecida', '4137', '314', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '5', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8179', '0', 'transmission_control', 'web', 'Conexion_establecida', '3615', '378', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8180', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '5929', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14', '14', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '56', '81', '0.36', '0.07', '0.36', '0.02', '0.00', '0.00', '0.00', '0.00'
'8181', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '325', '1569', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '1.00', '118', '186', '0.92', '0.03', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00'
'8182', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '15876', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '15', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '109', '62', '0.47', '0.06', '0.47', '0.03', '0.01', '0.00', '0.01', '0.00'
'8183', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '77', '46', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '138', '137', '0.00', '0.00', '0.00', '0.00', '0.99', '0.01', '0.00', '255', '254', '1.00', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'8184', '0', 'transmission_control', 'web', 'Conexion_establecida', '337', '223', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '21', '21', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '21', '255', '1.00', '0.00', '0.05', '0.08', '0.00', '0.00', '0.00', '0.00'
'8185', '0', 'transmission_control', 'web', 'Conexion_establecida', '9422', '311', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '24', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.17', '68', '255', '1.00', '0.00', '0.01', '0.04', '0.00', '0.00', '0.00', '0.00'
'8186', '0', 'transmission_control', 'web', 'Conexion_establecida', '14637', '305', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.40', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'8187', '0', 'transmission_control', 'web', 'Conexion_establecida', '7544', '348', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '7', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.22', '20', '255', '1.00', '0.00', '0.05', '0.02', '0.00', '0.00', '0.00', '0.01'
'8188', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '330', '952', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '67', '201', '0.61', '0.04', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00'
